"district,	<http://fa.dbpedia.org/property/populationRank>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/زبان>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/altitude>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/عنوان>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/websiteCaption>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/areaTotal>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/type>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/پیوند>	None	None	1	1
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/type>	None	None	3	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/name>	None	None	3	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/read>	None	None	1	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/wikiPageUsesTemplate>	None	None	3	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/پیوند>	None	None	1	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/زبان>	None	None	1	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/owner>	None	None	2	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	__total__	None	__total__	3	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/عنوان>	None	None	1	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/encoding>	None	None	1	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/logo>	None	None	1	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/capacity>	None	None	3	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/use>	None	None	3	3
<http://fa.dbpedia.org/resource/دیسک_نوری>	<http://fa.dbpedia.org/property/created>	None	None	1	3
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/keyPeople>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/type>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/revenue>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/logo>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/locationCity>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/parent>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/predecessor>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/name>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/زبان>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/wikiPageUsesTemplate>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/industry>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/netIncome>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/foundation>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/بازیابی>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	__total__	None	__total__	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/عنوان>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/areaServed>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/homepage>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/divisions>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/locationCountry>	None	None	1	1
<http://fa.dbpedia.org/resource/مشارکت_انتفاعی>	<http://fa.dbpedia.org/property/پیوند>	None	None	1	1
"town"@fa	<http://fa.dbpedia.org/property/verbandsgemeinde>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/lonDeg>	None	None	7	13
"town"@fa	<http://fa.dbpedia.org/property/elevation>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/latHem>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/postalCode>	None	None	6	13
"town"@fa	<http://fa.dbpedia.org/property/vehicleCodeRange>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/kfz>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/stand>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/wikiPageUsesTemplate>	None	None	13	13
"town"@fa	<http://fa.dbpedia.org/property/elevationmax>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/website>	None	None	7	13
"town"@fa	<http://fa.dbpedia.org/property/bürgermeistertitel>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/partei>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/lonSec>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/name>	None	None	5	13
"town"@fa	<http://fa.dbpedia.org/property/longs>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/metro>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/straße>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/imageCoa>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/höhe>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/divisions>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/leaderTitle>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/plzAlt>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/regierungsbezirk>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/latMin>	None	None	7	13
"town"@fa	<http://fa.dbpedia.org/property/imageCaption>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/mayor>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/زبان>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/verwaltungsgemeinschaft>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/fläche>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/latd>	None	None	6	13
"town"@fa	<http://fa.dbpedia.org/property/vorwahl>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/sexRatio>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/nickname>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/populationTotal>	None	None	6	13
"town"@fa	<http://fa.dbpedia.org/property/gliederung>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/locatorPosition>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/areaCode>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/area>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/areaTelephone>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/نویسنده>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/officialLanguages>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/longd>	None	None	6	13
"town"@fa	<http://fa.dbpedia.org/property/latSec>	None	None	4	13
